road,id,model_type,condition,name,lat,lon,length
R810,6528,link,,LRP001,23.68311,90.436722,387.0
R810,6529,link,,LRP001a,23.682749,90.437111,613.0
R810,6530,link,,LRP002,23.677277,90.444277,1000.0
R810,6531,link,,LRP003,23.669944,90.449166,1000.0
R810,6532,link,,LRP004,23.662861,90.455,1000.0
R810,6533,link,,LRP005,23.656194,90.461806,1000.0
R810,6534,link,,LRP006,23.648861,90.467749,1000.0
R810,6535,link,,LRP007,23.633194,90.475972,1070.0
R810,6536,link,,LRP008a,23.632638,90.476138,930.0
R810,6537,link,,LRP009,23.628999,90.484389,1000.0
R810,6538,link,,LRP010,23.625749,90.493444,545.0
R810,6539,link,,LRP010a,23.624055,90.498611,97.0
R810,6540,sink,,LRPE,23.623972,90.499639,
R812,6541,source,,LRPS,23.632388,90.476222,31.0
R812,6542,link,,LRP001,23.63236,90.476222,1.0
R812,6543,bridge,C,LRP001a,23.63236,90.476166,24.8
R812,6544,link,,LRP002,23.632444,90.476944,206.0
R812,6545,bridge,C,LRP002a,23.621972,90.477055,46.2
R812,6546,link,,LRP002b,23.621777,90.477055,769.0
R812,6547,link,,LRP003,23.615194,90.480249,826.0
R812,6548,link,,LRP003a,23.608556,90.482972,47.0
R812,6549,link,,LRP003b,23.608167,90.48311,127.0
R812,6550,link,,LRP004,23.607,90.483333,1000.0
R812,6551,link,,LRP005,23.601472,90.489694,404.0
R812,6552,link,,LRP005a,23.599639,90.4925,84.0
R812,6553,bridge,B,LRP005b,23.598916,90.49275,3.0
R812,6554,link,,LRP006,23.594583,90.494055,1000.0
R812,6555,link,,LRP007,23.588527,90.501194,1000.0
R812,6556,link,,LRP008,23.580749,90.503611,1000.0
R812,6557,link,,LRP009,23.578499,90.512167,334.0
R812,6558,link,,LRP009a,23.575999,90.513944,666.0
R812,6559,link,,LRP010,23.570499,90.512806,854.0
R812,6560,bridge,A,LRP010a,23.563194,90.510278,1.0
R812,6561,link,,LRP011,23.562028,90.51025,164.0
R812,6562,bridge,C,LRP011a,23.560222,90.510139,10.7
R812,6563,link,,LRP011b,23.556806,90.5075,388.0
R812,6564,link,,LRP012,23.554861,90.505222,5.0
R812,6565,bridge,B,LRP012a,23.554833,90.505194,4.6
R812,6566,link,,LRP012b,23.554694,90.505028,191.0
R812,6567,link,,LRP012c,23.553389,90.503639,344.0
R812,6568,link,,LRP012d,23.551667,90.500917,445.0
R812,6569,link,,LRP013,23.550528,90.496833,5.0
R812,6570,link,,LRP013a,23.550361,90.493,336.0
R812,6571,link,,LRP013b,23.549666,90.489361,39.0
R812,6572,link,,LRP014,23.549527,90.4935,625.0
R812,6573,bridge,B,LRP014a,23.549277,90.492722,27.2
R812,6574,link,,LRP014b,23.546666,90.485889,155.0
R812,6575,link,,LRP015,23.545416,90.485944,1000.0
R812,6576,link,,LRP016,23.537083,90.4875,575.0
R812,6577,link,,LRP016a,23.534083,90.4845,31.0
R812,6578,link,,LRP016b,23.534139,90.484389,334.0
R812,6579,link,,LRP017,23.531194,90.482999,500.0
R812,6580,bridge,C,LRP017a,23.529249,90.478749,21.6
R812,6581,link,,LRP017b,23.529222,90.478555,467.0
R812,6582,link,,LRP017c,23.527277,90.474972,22.0
R812,6583,link,,LRP017d,23.527222,90.474777,8.0
R812,6584,link,,LRP018,23.527194,90.474694,1000.0
R812,6585,link,,LRP019,23.520333,90.47111,175.0
R812,6586,link,,LRP019a,23.518916,90.470999,22.0
R812,6587,link,,LRP019b,23.518722,90.470999,803.0
R812,6588,link,,LRP020,23.511833,90.46836,129.0
R812,6589,link,,LRP020a,23.510806,90.467972,39.0
R812,6590,link,,LRP020b,23.510778,90.467583,882.0
R812,6591,link,,LRP021,23.515306,90.462917,1000.0
R812,6592,link,,LRP022,23.515278,90.454194,1000.0
R812,6593,link,,LRP023,23.513611,90.444611,1000.0
R812,6594,link,,LRP024,23.510333,90.435722,285.0
R812,6595,link,,LRP024a,23.509194,90.433333,40.0
R812,6596,link,,LRP024b,23.509,90.432999,675.0
R812,6597,link,,LRP025,23.504806,90.427916,375.0
R812,6598,bridge,A,LRP025a,23.502722,90.425138,79.8
R812,6599,link,,LRP025b,23.502417,90.424749,514.0
R812,6600,link,,LRP025c,23.499583,90.420833,35.0
R812,6601,link,,LRP025d,23.499416,90.420749,26.0
R812,6602,link,,LRP026,23.499166,90.420194,1000.0
R812,6603,link,,LRP027,23.495833,90.411361,754.0
R812,6604,link,,LRP027a,23.4915,90.407056,85.0
R812,6605,link,,LRP027b,23.491833,90.406056,161.0
R812,6606,link,,LRP028,23.492333,90.404611,930.0
R812,6607,bridge,A,LRP028a,23.48825,90.397027,56.3
R812,6608,link,,LRP028b,23.488083,90.39675,37.0
R812,6609,sink,,LRP029,23.487805,90.395027,
R813,6610,source,,LRPS,23.565917,90.514306,452.0
R813,6611,link,,LRPSa,23.564389,90.518249,548.0
R813,6612,link,,LRP001,23.56325,90.523416,1000.0
R813,6613,link,,LRP002,23.5585,90.531416,1000.0
R813,6614,link,,LRP003,23.552,90.535389,378.0
R813,6615,sink,,LRPE,23.54875,90.535361,
R814,6616,source,,LRPS,23.577277,90.513028,749.0
R814,6617,link,,LRPSa,23.570833,90.514833,536.0
R814,6618,link,,LRPSb,23.565972,90.514389,10.0
R814,6619,link,,LRPsc,23.565917,90.514306,739.0
R814,6620,sink,,LRPE,23.560389,90.51025,
R820,6621,source,,LRPS,23.701222,90.397527,446.0
R820,6622,link,,LRPSa,23.701111,90.393583,554.0
R820,6623,link,,LRP001,23.702361,90.388444,1000.0
R820,6624,link,,LRP002,23.700028,90.378583,1000.0
R820,6625,link,,LRP003,23.700056,90.37636,1000.0
R820,6626,link,,LRP004,23.699972,90.369722,402.0
R820,6627,link,,LRP005,23.699472,90.36,244.0
R820,6628,bridge,C,LRP005a,23.699389,90.358556,22.5
R820,6629,link,,LRP005b,23.699361,90.358306,758.0
R820,6630,link,,LRP006,23.698555,90.350333,543.0
R820,6631,bridge,C,LRP006a,23.698,90.345,23.0
R820,6632,link,,LRP007,23.697889,90.340305,1000.0
R820,6633,link,,LRP008,23.698111,90.330416,1000.0
R820,6634,link,,LRP009,23.696333,90.320916,1000.0
R820,6635,link,,LRP010,23.693666,90.311722,570.0
R820,6636,link,,LRP010a,23.690416,90.308167,166.0
R820,6637,link,,LRP010b,23.689777,90.308278,264.0
R820,6638,link,,LRP011,23.686444,90.308361,518.0
R820,6639,link,,LRP011a,23.684389,90.308306,1042.0
R820,6640,link,,LRP012,23.678444,90.303361,1000.0
R820,6641,link,,LRP013,23.672749,90.306083,404.0
R820,6642,link,,LRP013a,23.667666,90.306222,596.0
R820,6643,link,,LRP014,23.667777,90.300889,1000.0
R820,6644,link,,LRP015,23.671305,90.292027,529.0
R820,6645,link,,LRP015a,23.669694,90.289833,261.0
R820,6646,link,,LRP015b,23.668277,90.287861,210.0
R820,6647,link,,LRP016,23.66686,90.283777,1000.0
R820,6648,link,,LRP017,23.659667,90.279083,362.0
R820,6649,link,,LRP017a,23.659306,90.278888,638.0
R820,6650,link,,LRP018,23.652806,90.274583,366.0
R820,6651,link,,LRP018a,23.651889,90.274027,221.0
R820,6652,link,,LRP018b,23.650694,90.27286,413.0
R820,6653,link,,LRP019,23.647194,90.266666,1000.0
R820,6654,link,,LRP020,23.641,90.259417,1000.0
R820,6655,link,,LRP021,23.638027,90.250694,475.0
R820,6656,link,,LRP021a,23.637916,90.250111,40.0
R820,6657,link,,LRP021b,23.637861,90.249639,206.0
R820,6658,link,,LRP021c,23.637472,90.247889,279.0
R820,6659,link,,LRP022,23.636416,90.241027,770.0
R820,6660,bridge,C,LRP022a,23.636277,90.238139,32.9
R820,6661,link,,LRP022b,23.63625,90.237777,200.0
R820,6662,link,,LRP023,23.636416,90.236972,386.0
R820,6663,bridge,C,LRP023a,23.636777,90.232333,21.1
R820,6664,link,,LRP023b,23.636805,90.231972,20.0
R820,6665,link,,LRP024,23.636805,90.231833,1000.0
R820,6666,link,,LRP025,23.6385,90.222083,151.0
R820,6667,bridge,C,LRP025a,23.638277,90.22111,22.7
R820,6668,link,,LRP025b,23.637639,90.220888,828.0
R820,6669,link,,LRP026,23.640944,90.213528,578.0
R820,6670,link,,LRP026a,23.642361,90.209222,44250.0
R820,6671,link,,LRP070,23.535277,90.284583,332.0
R820,6672,bridge,D,LRP070a,23.536389,90.285444,56.57
R820,6673,link,,LRP070b,23.536583,90.285889,615.0
R820,6674,link,,LRP071,23.541277,90.291861,786.0
R820,6675,sink,,LRPE,23.542972,90.295916,
Z1001,6676,source,,LRPS,21.4495,92.099555,65.0
Z1001,6677,link,,LRPSa,21.449416,92.100111,730.0
Z1001,6678,link,,LRPSb,21.449139,92.106111,215.0
Z1001,6679,link,,LRP001,21.448666,92.107833,188.0
Z1001,6680,bridge,B,LRP001a,21.447,92.108111,4.5
Z1001,6681,bridge,A,LRP001b,21.445972,92.109056,1.8
Z1001,6682,link,,LRP001c,21.445139,92.109056,295.0
Z1001,6683,link,,LRP001d,21.444027,92.111111,247.0
Z1001,6684,link,,LRP002,21.442333,92.111917,90.0
Z1001,6685,bridge,A,LRP002a,21.441889,92.112444,1.5
Z1001,6686,bridge,A,LRP002b,21.441666,92.113028,1.4
Z1001,6687,bridge,A,LRP002c,21.441416,92.114139,1.5
Z1001,6688,bridge,A,LRP002d,21.4405,92.115944,3.0
Z1001,6689,bridge,A,LRP002e,21.439696,92.116426,0.8
Z1001,6690,link,,LRP002f,21.439111,92.116777,159.0
Z1001,6691,link,,LRP002g,21.437722,92.117444,100.0
Z1001,6692,link,,LRP002h,21.437583,92.11761,25.0
Z1001,6693,link,,LRP003,21.437166,92.118305,155.0
Z1001,6694,bridge,B,LRP003b,21.437444,92.117749,4.5
Z1001,6695,bridge,D,LRP003c,21.435639,92.119472,11.6
Z1001,6696,link,,LRP003d,21.434166,92.118027,516.0
Z1001,6697,link,,LRP003f,21.430666,92.120249,10.0
Z1001,6698,link,,LRP003g,21.430583,92.120305,14.0
Z1001,6699,link,,LRP004,21.430249,92.120388,178.0
Z1001,6700,bridge,A,LRP004a,21.42886,92.120944,1.5
Z1001,6701,bridge,A,LRP004b,21.427499,92.12261,3.0
Z1001,6702,link,,LRP005,21.426722,92.127722,150.0
Z1001,6703,bridge,B,LRP005a,21.426722,92.129138,3.0
Z1001,6704,link,,LRP006,21.428972,92.13675,70.0
Z1001,6705,bridge,A,LRP006a,21.429388,92.137361,1.3
Z1001,6706,bridge,A,LRP006b,21.429972,92.139583,2.0
Z1001,6707,link,,LRP006c,21.430972,92.142055,125.0
Z1001,6708,link,,LRP006d,21.430833,92.141861,300.0
Z1001,6709,link,,LRP006e,21.431872,92.144547,125.0
Z1001,6710,link,,LRP007,21.432305,92.145666,24.0
Z1001,6711,bridge,B,LRP007a,21.432333,92.148389,2.3
Z1001,6712,bridge,A,LRP007b,21.432999,92.147583,1.5
Z1001,6713,bridge,A,LRP007c,21.434139,92.15025,1.5
Z1001,6714,bridge,C,LRP007d,21.433555,92.152417,85.5
Z1001,6715,link,,LRP007e,21.433277,92.153194,153.0
Z1001,6716,link,,LRP008,21.432499,92.154389,275.0
Z1001,6717,bridge,D,LRP008a,21.432638,92.1565,18.9
Z1001,6718,link,,LRP008b,21.430472,92.15875,105.0
Z1001,6719,bridge,A,LRP008c,21.430499,92.159639,3.5
Z1001,6720,link,,LRP008d,21.430388,92.159889,130.0
Z1001,6721,link,,LRP008e,21.429972,92.160778,55.0
Z1001,6722,link,,LRP008f,21.43011,92.161194,75.0
Z1001,6723,link,,LRP008g,21.430222,92.161778,60.0
Z1001,6724,link,,LRP008h,21.430722,92.161972,20.0
Z1001,6725,link,,LRP009,21.431027,92.162,110.0
Z1001,6726,bridge,A,LRP009a,21.43161,92.16275,3.2
Z1001,6727,bridge,A,LRP009b,21.43186,92.1635,3.5
Z1001,6728,bridge,A,LRP009c,21.431888,92.164639,3.5
Z1001,6729,bridge,B,LRP009d,21.431136,92.164706,3.0
Z1001,6730,link,,LRP009e,21.430333,92.164778,62.0
Z1001,6731,link,,LRP009f,21.430166,92.165389,235.0
Z1001,6732,link,,LRP009g,21.430499,92.167277,185.0
Z1001,6733,link,,LRP010,21.429444,92.168722,120.0
Z1001,6734,bridge,B,LRP010a,21.429166,92.169833,3.0
Z1001,6735,bridge,A,LRP010b,21.428333,92.170944,3.0
Z1001,6736,link,,LRP010c,21.428944,92.175166,200.0
Z1001,6737,link,,LRP011,21.429416,92.177027,100.0
Z1001,6738,bridge,A,LRP011a,21.429805,92.17786,3.2
Z1001,6739,sink,,LRPE,21.429888,92.178583,
Z1002,6740,source,,LRPS,21.804472,92.077138,423.0
Z1002,6741,link,,LRPSa,21.805722,92.073222,572.0
Z1002,6742,link,,LRP001,21.806,92.068305,22.0
Z1002,6743,bridge,A,LRP001a,21.805972,92.068083,1.5
Z1002,6744,bridge,A,LRP001b,21.805889,92.066389,7.5
Z1002,6745,bridge,A,LRP001c,21.806056,92.065806,3.0
Z1002,6746,bridge,A,LRP001d,21.805944,92.063361,3.2
Z1002,6747,bridge,A,LRP001e,21.806861,92.061111,4.5
Z1002,6748,link,,LRP002,21.807139,92.059639,45.0
Z1002,6749,bridge,A,LRP002a,21.807333,92.05925,14.0
Z1002,6750,link,,LRP002b,21.807028,92.055417,243.0
Z1002,6751,bridge,A,LRP002c,21.807667,92.053278,3.2
Z1002,6752,bridge,C,LRP002d,21.807806,92.053,42.2
Z1002,6753,link,,LRP003,21.80675,92.051333,155.0
Z1002,6754,bridge,A,LRP003a,21.805719,92.050356,1.0
Z1002,6755,link,,LRP003b,21.805167,92.049833,319.0
Z1002,6756,link,,LRP003c,21.803694,92.047361,373.0
Z1002,6757,link,,LRP004,21.802778,92.044111,155.0
Z1002,6758,link,,LRP004a,21.803222,92.042166,587.0
Z1002,6759,link,,LRP004b,21.804556,92.037833,118.0
Z1002,6760,link,,LRP004c,21.804583,92.036722,210.0
Z1002,6761,link,,LRP005,21.804556,92.034555,170.0
Z1002,6762,bridge,A,LRP005a,21.804,92.033277,3.5
Z1002,6763,link,,LRP006,21.807222,92.027638,85.0
Z1002,6764,bridge,A,LRP006a,21.807556,92.023722,1.5
Z1002,6765,sink,,LRPE,21.811639,92.021416,
Z1004,6766,source,,LRPS,21.715889,91.944861,635.0
Z1004,6767,link,,LRPSa,21.714417,91.939139,365.0
Z1004,6768,link,,LRP001,21.712083,91.937027,530.0
Z1004,6769,link,,LRP001a,21.712361,91.932472,104.0
Z1004,6770,bridge,A,LRP001b,21.712722,91.931722,1.2
Z1004,6771,link,,LRP002,21.71225,91.928166,75.0
Z1004,6772,bridge,A,LRP002a,21.711833,91.927527,3.0
Z1004,6773,bridge,B,LRP002b,21.709917,91.92661,2.0
Z1004,6774,bridge,D,LRP002c,21.709306,91.926472,1.0
Z1004,6775,bridge,A,LRP002d,21.707917,91.926333,3.6
Z1004,6776,link,,LRP002e,21.7065,91.92611,67.0
Z1004,6777,link,,LRP002f,21.705917,91.925999,107.0
Z1004,6778,link,,LRP002g,21.705,91.926055,128.0
Z1004,6779,link,,LRP003,21.704306,91.92586,30.0
Z1004,6780,bridge,A,LRP003a,21.7035,91.925777,1.2
Z1004,6781,bridge,A,LRP003b,21.70275,91.92561,1.4
Z1004,6782,bridge,A,LRP003c,21.700222,91.925194,12.3
Z1004,6783,link,,LRP003d,21.699694,91.924916,96.0
Z1004,6784,bridge,D,LRP003e,21.698861,91.924666,2.1
Z1004,6785,bridge,D,LRP003f,21.697861,91.924305,2.1
Z1004,6786,link,,LRP003g,21.695805,91.923472,65.0
Z1004,6787,link,,LRP004,21.695166,91.923249,100.0
Z1004,6788,bridge,D,LRP004a,21.694277,91.923194,7.0
Z1004,6789,link,,LRP004b,21.692833,91.922999,310.0
Z1004,6790,bridge,A,LRP004c,21.690222,91.922166,2.2
Z1004,6791,bridge,C,LRP004d,21.686639,91.921722,2.0
Z1004,6792,link,,LRP005,21.686361,91.921694,250.0
Z1004,6793,bridge,A,LRP005a,21.684222,91.922055,2.0
Z1004,6794,bridge,C,LRP005b,21.680805,91.922472,10.6
Z1004,6795,bridge,A,LRP005c,21.67786,91.922777,3.7
Z1004,6796,bridge,A,LRP006a,21.676249,91.922749,3.6
Z1004,6797,bridge,A,LRP006b,21.672999,91.922555,3.7
Z1004,6798,bridge,A,LRP006c,21.671944,91.922638,1.2
Z1004,6799,link,,LRP007,21.668833,91.92261,82.0
Z1004,6800,bridge,A,LRP007a,21.66811,91.922444,3.0
Z1004,6801,bridge,A,LRP007b,21.666639,91.920527,1.3
Z1004,6802,bridge,C,LRP007c,21.665056,91.921166,6.3
Z1004,6803,link,,LRP007d,21.664333,91.921416,290.0
Z1004,6804,link,,LRP008,21.661528,91.921055,5.0
Z1004,6805,bridge,A,LRP008a,21.661556,91.921055,6.3
Z1004,6806,bridge,A,LRP008b,21.660722,91.921027,6.3
Z1004,6807,bridge,C,LRP008c,21.656361,91.921527,3.0
Z1004,6808,link,,LRP009,21.653917,91.923388,415.0
Z1004,6809,bridge,D,LRP009a,21.650833,91.923249,12.0
Z1004,6810,link,,LRP009b,21.648472,91.923944,235.0
Z1004,6811,bridge,A,LRP009c,21.646722,91.923888,1.0
Z1004,6812,link,,LRP010,21.645583,91.923722,220.0
Z1004,6813,bridge,D,LRP010a,21.643555,91.923833,1.8
Z1004,6814,bridge,A,LRP010b,21.642555,91.923833,1.2
Z1004,6815,bridge,A,LRP010c,21.6405,91.923388,2.1
Z1004,6816,bridge,A,LRP010d,21.640444,91.923388,1.2
Z1004,6817,bridge,C,LRP010e,21.637472,91.921833,1.5
Z1004,6818,link,,LRP011,21.636916,91.921694,130.0
Z1004,6819,bridge,A,LRP011a,21.63575,91.921638,1.9
Z1004,6820,bridge,D,LRP011b,21.634139,91.921666,2.5
Z1004,6821,bridge,D,LRP011c,21.631749,91.921638,21.0
Z1004,6822,link,,LRP011d,21.631583,91.921583,197.0
Z1004,6823,bridge,A,LRP011e,21.62986,91.921583,1.5
Z1004,6824,link,,LRP012,21.62861,91.92261,75.0
Z1004,6825,bridge,A,LRP012a,21.628222,91.923083,2.3
Z1004,6826,bridge,A,LRP012b,21.62561,91.923944,6.2
Z1004,6827,link,,LRP012c,21.62336,91.924027,358.0
Z1004,6828,link,,LRP013,21.620166,91.924055,674.0
Z1004,6829,link,,LRP013a,21.614194,91.924194,26.0
Z1004,6830,link,,LRP013b,21.613972,91.924222,300.0
Z1004,6831,link,,LRP014,21.611167,91.923694,32.0
Z1004,6832,link,,LRP014a,21.610889,91.92486,498.0
Z1004,6833,bridge,C,LRP014b,21.606472,91.923833,23.2
Z1004,6834,link,,LRP014c,21.604583,91.923527,90.0
Z1004,6835,link,,LRP014d,21.603778,91.923444,110.0
Z1004,6836,link,,LRP014e,21.602806,91.923499,55.0
Z1004,6837,link,,LRP015,21.602056,91.923527,38.0
Z1004,6838,bridge,A,LRP015a,21.601694,91.923527,3.0
Z1004,6839,bridge,A,LRP015b,21.598305,91.923583,1.2
Z1004,6840,link,,LRP015c,21.595916,91.923194,215.0
Z1004,6841,bridge,A,LRP015d,21.594111,91.923749,2.5
Z1004,6842,link,,LRP016,21.593027,91.923805,410.0
Z1004,6843,bridge,C,LRP016a,21.589444,91.923944,1.5
Z1004,6844,bridge,C,LRP016b,21.585805,91.924249,12.8
Z1004,6845,link,,LRP017,21.584083,91.924138,370.0
Z1004,6846,bridge,C,LRP017a,21.580833,91.923999,10.5
Z1004,6847,link,,LRP017b,21.578749,91.92511,488.0
Z1004,6848,link,,LRP018,21.575555,91.926472,45.0
Z1004,6849,bridge,C,LRP018a,21.575138,91.926472,1.2
Z1004,6850,bridge,A,LRP018b,21.571694,91.926055,3.0
Z1004,6851,bridge,A,LRP018c,21.57161,91.926055,3.0
Z1004,6852,link,,LRP019,21.566777,91.926222,30.0
Z1004,6853,bridge,C,LRP019a,21.566611,91.926249,9.0
Z1004,6854,link,,LRP020,21.558083,91.928944,358.0
Z1004,6855,bridge,A,LRP020a,21.554917,91.929333,10.0
Z1004,6856,link,,LRP020b,21.552444,91.929916,349.0
Z1004,6857,link,,LRP020c,21.549444,91.930638,16.0
Z1004,6858,link,,LRP021,21.549111,91.930722,702.0
Z1004,6859,bridge,A,LRP021a,21.543555,91.935166,9.6
Z1004,6860,link,,LRP022,21.542139,91.936389,130.0
Z1004,6861,bridge,A,LRP022a,21.541083,91.936472,1.5
Z1004,6862,link,,LRP022b,21.537139,91.93675,380.0
Z1004,6863,link,,LRP023,21.535611,91.940139,750.0
Z1004,6864,link,,LRP023a,21.531833,91.946416,250.0
Z1004,6865,link,,LRP024,21.530638,91.948611,10.0
Z1004,6866,bridge,A,LRP024a,21.53061,91.948639,1.3
Z1004,6867,bridge,A,LRP024b,21.53011,91.949972,2.5
Z1004,6868,link,,LRP025,21.526833,91.957556,290.0
Z1004,6869,bridge,A,LRP025a,21.525333,91.957972,1.2
Z1004,6870,bridge,A,LRP025b,21.523944,91.96025,1.2
Z1004,6871,link,,LRP026,21.521305,91.963694,72.0
Z1004,6872,bridge,A,LRP026a,21.521166,91.964444,1.8
Z1004,6873,bridge,A,LRP026b,21.520222,91.968083,3.0
Z1004,6874,bridge,A,LRP026c,21.519555,91.970305,1.3
Z1004,6875,link,,LRP026d,21.518388,91.970277,126.0
Z1004,6876,link,,LRP027,21.518249,91.971555,330.0
Z1004,6877,sink,,LRPE,21.517805,91.974472,
Z1005,6878,source,,LRPS,21.721527,92.083083,28.0
Z1005,6879,link,,LRPSa,21.721416,92.083333,582.0
Z1005,6880,link,,LRPSb,21.721138,92.088611,390.0
Z1005,6881,link,,LRP001,21.718805,92.091389,210.0
Z1005,6882,bridge,A,LRP001a,21.717555,92.092861,3.0
Z1005,6883,bridge,A,LRP001b,21.715333,92.096333,1.8
Z1005,6884,link,,LRP001c,21.715167,92.096694,6.0
Z1005,6885,link,,LRP002,21.713278,92.098583,106.0
Z1005,6886,link,,LRP002a,21.712667,92.099333,184.0
Z1005,6887,bridge,A,LRP002b,21.712167,92.067527,1.0
Z1005,6888,link,,LRP002c,21.712139,92.068805,120.0
Z1005,6889,link,,LRP002d,21.712111,92.103306,320.0
Z1005,6890,link,,LRP002e,21.71275,92.106139,40.0
Z1005,6891,link,,LRP002f,21.712722,92.1065,160.0
Z1005,6892,link,,LRP003,21.712389,92.107806,940.0
Z1005,6893,link,,LRP004,21.709722,92.110417,206.0
Z1005,6894,link,,LRP004a,21.708972,92.117638,794.0
Z1005,6895,link,,LRP005,21.713222,92.12236,980.0
Z1005,6896,link,,LRP006,21.711694,92.13086,1000.0
Z1005,6897,link,,LRP007,21.716083,92.138111,1000.0
Z1005,6898,link,,LRP008,21.716014,92.144708,1000.0
Z1005,6899,link,,LRP009,21.715944,92.151306,910.0
Z1005,6900,link,,LRP010,21.716583,92.157139,1000.0
Z1005,6901,link,,LRP011,21.72261,92.160917,195.0
Z1005,6902,link,,LRP011a,21.723638,92.162333,74.0
Z1005,6903,link,,LRP011b,21.723722,92.163028,701.0
Z1005,6904,link,,LRP012,21.72886,92.164917,410.0
Z1005,6905,bridge,D,LRP012a,21.73136,92.167638,72.4
Z1005,6906,link,,LRP012b,21.733389,92.17061,255.0
Z1005,6907,link,,LRP013,21.734389,92.171472,50.0
Z1005,6908,link,,LRP013a,21.734694,92.171888,205.0
Z1005,6909,bridge,C,LRP013b,21.736361,92.172444,9.5
Z1005,6910,link,,LRP014,21.738861,92.172694,1000.0
Z1005,6911,link,,LRP015,21.740389,92.180638,920.0
Z1005,6912,link,,LRP016,21.742027,92.186139,575.0
Z1005,6913,link,,LRP016a,21.738889,92.190305,425.0
Z1005,6914,link,,LRP017,21.740944,92.192027,1050.0
Z1005,6915,link,,LRP018,21.744639,92.199194,1000.0
Z1005,6916,link,,LRP019,21.74675,92.206944,375.0
Z1005,6917,link,,LRP019a,21.749527,92.2075,625.0
Z1005,6918,link,,LRP020,21.752361,92.209694,258.0
Z1005,6919,link,,LRP020a,21.753972,92.211417,292.0
Z1005,6920,link,,LRP020b,21.753806,92.214028,227.0
Z1005,6921,link,,LRP020c,21.751722,92.216028,223.0
Z1005,6922,link,,LRP021,21.750722,92.216611,610.0
Z1005,6923,link,,LRP021a,21.747111,92.221083,375.0
Z1005,6924,link,,LRP022,21.744083,92.222194,255.0
Z1005,6925,bridge,A,LRP022a,21.743,92.223416,1.8
Z1005,6926,link,,LRP022b,21.742173,92.22375,29.0
Z1005,6927,link,,LRP022c,21.741694,92.223944,641.0
Z1005,6928,link,,LRP022d,21.736611,92.227138,25.0
Z1005,6929,link,,LRP023,21.736916,92.227277,785.0
Z1005,6930,link,,LRP023a,21.730666,92.230638,215.0
Z1005,6931,link,,LRP024,21.728916,92.231777,300.0
Z1005,6932,bridge,A,LRP024a,21.726055,92.231944,6.2
Z1005,6933,link,,LRP024b,21.722416,92.23211,268.0
Z1005,6934,link,,LRP025,21.720222,92.232888,300.0
Z1005,6935,bridge,B,LRP025a,21.719083,92.235444,9.4
Z1005,6936,link,,LRP026,21.716278,92.241694,108.0
Z1005,6937,bridge,A,LRP026a,21.715528,92.24225,9.3
Z1005,6938,link,,LRP026b,21.712083,92.245305,98.0
Z1005,6939,link,,LRP026c,21.71125,92.245222,276.0
Z1005,6940,link,,LRP026d,21.70875,92.245333,32.0
Z1005,6941,link,,LRP027,21.709,92.245333,508.0
Z1005,6942,bridge,A,LRP027a,21.704194,92.244027,9.4
Z1005,6943,link,,LRP028,21.700417,92.245611,165.0
Z1005,6944,bridge,A,LRP028a,21.699694,92.246722,1.8
Z1005,6945,link,,LRP028b,21.697472,92.251056,78.0
Z1005,6946,link,,LRP028c,21.696916,92.251472,232.0
Z1005,6947,link,,LRP029,21.695444,92.25325,40.0
Z1005,6948,bridge,C,LRP029a,21.695222,92.253583,9.5
Z1005,6949,bridge,A,LRP029b,21.694,92.255333,3.2
Z1005,6950,link,,LRP029c,21.693527,92.2575,175.0
Z1005,6951,link,,LRP029d,21.69275,92.257583,390.0
Z1005,6952,link,,LRP029e,21.691722,92.261111,45.0
Z1005,6953,link,,LRP030,21.691722,92.261639,125.0
Z1005,6954,bridge,A,LRP030a,21.691833,92.262833,6.1
