scenario,replication,route_length_km,driving_time_min,source_id,source_name,sink_id,sink_name
4,1,10.056299999999997,13,1,LRPS,2684,LRP048
4,1,40.310449999999996,65,2568,LRPS,2684,LRP048
4,1,12.442999999999998,30,1340,LRPS,2225,LRPE
4,1,33.833580000000005,42,2943,LRPE,2685,LRPS
4,1,22.828709999999997,141,2777,LRPE,2444,LRPE
4,1,9.086,12,1,LRPS,2225,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,22.828709999999994,116,2444,LRPE,2777,LRPE
4,1,53.22669,137,2685,LRPS,2444,LRPE
4,1,40.310449999999996,64,2568,LRPS,2684,LRP048
4,1,3.4356,25,2943,LRPE,2777,LRPE
4,1,40.31045,138,2684,LRP048,2568,LRPS
4,1,11.472700000000001,15,2684,LRP048,1340,LRPS
4,1,39.41732999999999,116,2567,LRPE,2445,LRPS
4,1,12.443,16,2225,LRPE,1340,LRPS
4,1,40.31045,82,2684,LRP048,2568,LRPS
4,1,21.529,64,1340,LRPS,1,LRPS
4,1,27.127350000000003,153,3120,LRPE,2777,LRPE
4,1,53.22669,128,2685,LRPS,2444,LRPE
4,1,26.264310000000002,118,2943,LRPE,2444,LRPE
4,1,33.833580000000005,65,2943,LRPE,2685,LRPS
4,1,9.086,171,1,LRPS,2225,LRPE
4,1,39.41732999999999,147,2567,LRPE,2445,LRPS
4,1,22.828709999999997,117,2777,LRPE,2444,LRPE
4,1,3.4356,5,2943,LRPE,2777,LRPE
4,1,57.6199,184,2777,LRPE,2778,LRPS
4,1,88.4539,160,2568,LRPS,3120,LRPE
4,1,26.264310000000002,181,2943,LRPE,2444,LRPE
4,1,9.086,116,2225,LRPE,1,LRPS
4,1,40.310449999999996,51,2568,LRPS,2684,LRP048
4,1,57.52533,142,3120,LRPE,2685,LRPS
4,1,39.41732999999999,127,2567,LRPE,2445,LRPS
4,1,33.833580000000005,87,2943,LRPE,2685,LRPS
4,1,11.472700000000001,15,1340,LRPS,2684,LRP048
4,1,87.35510999999998,188,2445,LRPS,2444,LRPE
4,1,41.28074999999999,51,2225,LRPE,2568,LRPS
4,1,23.691750000000003,43,3120,LRPE,2943,LRPE
4,1,48.14344999999999,212,2684,LRP048,3120,LRPE
4,1,23.691750000000003,63,3120,LRPE,2943,LRPE
4,1,11.472700000000001,15,2684,LRP048,1340,LRPS
4,1,10.056299999999998,12,2684,LRP048,1,LRPS
4,1,59.61615000000001,148,3120,LRPE,1340,LRPS
4,1,23.69175,55,2943,LRPE,3120,LRPE
4,1,22.828709999999997,29,2777,LRPE,2444,LRPE
4,1,10.056299999999997,31,1,LRPS,2684,LRP048
4,1,21.529,26,1340,LRPS,1,LRPS
